Unnamed: 0,px,py,longitude,latitude,a_depth,b_slope,c_slope_aspect,eastward_georef_1.0.0,northward_georef_1.0.0,temperature,oxygen,nitrate,phosphate,salinity
61,0,61,-159.99583333335,71.8561405663536,-45.0,0.10354825109243393,197.30914306640625,-0.07300000637769699,-0.19600000977516172,-1.3490131104625844,7.131989628236116,8.614452334620887,1.8345366633014788,32.94519813723688
62,0,62,-159.99583333335,71.72270298000939,-53.0,0.03080887533724308,270.0,-0.09700000286102296,-0.17900000512599945,-1.30523971668473,7.186606413358701,9.68859106107418,1.9050986566202448,32.83031506636278
63,0,63,-159.99583333335,71.58926539366519,-49.0,0.02555743791162968,17.54010009765625,-0.11600000411272048,-0.30000001192092896,-1.4170849798461274,7.191633864707468,10.058216843847449,1.9513862073441597,32.925590271706966
64,0,64,-159.99583333335,71.45582780732099,-50.0,0.030809743329882625,90.0,-0.11600000411272048,-0.30000001192092896,-1.2361597357150504,7.185390270765902,10.220020361828476,1.971418095806289,32.634354342248805
65,0,65,-159.99583333335,71.32239022097676,-50.0,0.0,0.0,-0.14800000190734866,-0.30400002002716064,-1.2436393019261855,7.1761951622863975,9.886725675302051,1.9348221237490149,32.55352971857835
66,0,66,-159.99583333335,71.18895263463256,-57.0,0.030810622498393062,270.0,-0.15700000524520874,-0.2720000147819519,-0.9013303047437724,7.180392667824191,9.573519471653904,1.9005084167944275,32.659670371063086
67,0,67,-159.99583333335,71.05551504828837,-57.0,0.06162211298942566,270.0,0.0,0.0,-0.6391839603289036,7.176673570390976,9.302635066691485,1.8694922762835648,32.585700734129304
68,0,68,-159.99583333335,70.92207746194417,-56.0,0.10286886245012283,103.23323059082031,0.0,0.0,0.4112535615285384,7.1733247317323645,9.133577477366854,1.8497110044595668,32.35645371960164
69,0,69,-159.99583333335,70.78863987559997,-31.0,0.16440516710281372,135.34762573242188,0.0,0.0,0.6004185490318014,7.740271080066974,4.951804652067822,1.5029794574504425,32.01824544744913
70,0,70,-159.99583333335,70.65520228925575,7.0,0.3522864878177643,113.31232452392578,0.0,0.0,1.841184719673932,8.692752410823411,0.958192833927286,0.6960054621085425,30.634885309492322
71,0,71,-159.99583333335,70.52176470291155,21.0,0.19022592902183533,291.34844970703125,0.0,0.0,0.644283595270831,8.457548097049576,2.581407215396477,1.1042156950500497,31.806077999441023
72,0,72,-159.99583333335,70.38832711656734,2.0,0.29164206981658936,329.877197265625,0.0,0.0,1.871748166477504,8.68127102412158,0.6971417693222547,0.6222284132678728,29.868084298274532
73,0,73,-159.99583333335,70.25488953022315,19.0,0.23537081480026245,330.59814453125,0.0,0.0,0.4880271743612904,8.463578132464011,2.5345398377944326,1.1039349182090576,31.7077055619415
74,0,74,-159.99583333335,70.12145194387895,31.0,0.04467742145061493,120.44327545166016,0.0,0.0,0.04551945780990895,7.77384180396816,4.860636259996361,1.5134770320697548,32.05347589483148
75,0,75,-159.99583333335,69.98801435753474,37.0,0.7245199084281921,303.97161865234375,0.0,0.0,-0.2094112462728349,7.628017290675997,6.121851604850418,1.63534361135977,32.1623474791555
76,0,76,-159.99583333335,69.85457677119054,55.0,0.21716971695423126,214.581298828125,0.0,0.0,-0.2265717216952612,7.195540659223046,8.727616059209273,1.8119321783905615,32.28840574862984
77,0,77,-159.99583333335,69.72113918484635,84.0,0.17170776426792145,49.70518112182617,0.0,0.0,-0.2932884529958294,7.1752598909313265,8.85556332676901,1.82790890464038,32.331884898271944
78,0,78,-159.99583333335,69.58770159850214,116.0,0.865915060043335,345.5759582519531,0.0,0.0,-0.3767844986860626,7.175196363050778,8.847374310877852,1.827018008914998,32.51406720911613
79,0,79,-159.99583333335,69.45426401215792,158.0,1.2889540195465088,152.21652221679688,0.0,0.0,-1.318733010795348,0.0,0.0,0.0,32.93159609994551
80,0,80,-159.99583333335,69.32082642581372,455.0,0.4602469503879547,238.6156463623047,0.0,0.0,,0.0,0.0,0.0,
81,0,81,-159.99583333335,69.18738883946953,255.0,1.530630350112915,85.1312484741211,0.0,0.0,,0.0,0.0,0.0,
82,0,82,-159.99583333335,69.05395125312532,445.0,3.4125568866729736,63.83140563964844,0.0,0.0,,0.0,0.0,0.0,
83,0,83,-159.99583333335,68.92051366678112,553.0,0.26542770862579346,99.27732849121094,0.0,0.0,,0.0,0.0,0.0,
84,0,84,-159.99583333335,68.78707608043693,684.0,2.8164725303649902,86.10636901855469,0.0,0.0,,0.0,0.0,0.0,
85,0,85,-159.99583333335,68.6536384940927,904.0,3.699982881546021,54.81037902832031,0.0,0.0,,0.0,0.0,0.0,
86,0,86,-159.99583333335,68.5202009077485,453.0,1.9034796953201292,271.8973999023437,0.0,0.0,,0.0,0.0,0.0,
87,0,87,-159.99583333335,68.38676332140429,507.0,6.831894874572754,25.31914710998535,0.0,0.0,,0.0,0.0,0.0,
88,0,88,-159.99583333335,68.2533257350601,264.0,0.961264193058014,302.6932067871094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0,89,-159.99583333335,68.11988814871589,213.0,1.7465275526046753,110.76898956298828,0.0,0.0,,0.0,0.0,0.0,
90,0,90,-159.99583333335,67.98645056237169,393.0,2.8480956554412837,240.19798278808597,0.0,0.0,,0.0,0.0,0.0,
91,0,91,-159.99583333335,67.85301297602749,448.0,7.428820610046388,170.56088256835938,0.0,0.0,,0.0,0.0,0.0,
92,0,92,-159.99583333335,67.71957538968329,807.0,5.4240031242370605,270.0,0.0,0.0,,0.0,0.0,0.0,
93,0,93,-159.99583333335,67.58613780333908,373.0,7.814016342163086,95.30243682861328,0.0,0.0,,0.0,0.0,0.0,
94,0,94,-159.99583333335,67.45270021699487,436.0,4.082658290863037,231.4427490234375,0.0,0.0,,0.0,0.0,0.0,
95,0,95,-159.99583333335,67.31926263065067,590.0,3.5641376972198486,14.63397979736328,0.0,0.0,,0.0,0.0,0.0,
96,0,96,-159.99583333335,67.18582504430647,219.0,2.4789605140686035,73.73561096191406,0.0,0.0,,0.0,0.0,0.0,
97,0,97,-159.99583333335,67.05238745796227,230.0,0.38807278871536255,294.01202392578125,0.0,0.0,,0.0,0.0,0.0,
98,0,98,-159.99583333335,66.91894987161805,209.0,3.506457805633545,171.79708862304688,0.0,0.0,,0.0,0.0,0.0,
